asset_age_days,assignment_count,repair_count,maintenance_count,damage_report_count,days_since_maintenance,warranty_active,condition_score,status_score,health_status
1005,14,3,4,1,7,0,2,3,MAINTENANCE_REQUIRED
44,1,1,0,0,44,1,4,3,HEALTHY
184,1,0,0,0,184,1,4,3,HEALTHY
127,4,0,0,0,127,1,4,3,HEALTHY
247,2,0,1,0,34,1,4,3,HEALTHY
658,11,2,4,0,359,1,2,2,MAINTENANCE_REQUIRED
869,17,2,3,0,15,0,2,3,MAINTENANCE_REQUIRED
89,0,0,0,0,89,1,4,3,HEALTHY
390,4,0,0,0,390,1,3,2,HEALTHY
875,17,2,5,1,23,0,2,3,MAINTENANCE_REQUIRED
93,2,0,0,0,93,1,4,3,HEALTHY
280,4,0,0,0,280,1,4,3,HEALTHY
376,6,2,4,0,82,0,3,3,HEALTHY
465,8,0,2,0,38,1,4,3,HEALTHY
107,0,0,0,0,107,1,4,3,HEALTHY
284,1,1,2,0,191,1,4,3,HEALTHY
508,4,1,5,0,13,1,4,3,HEALTHY
95,0,0,0,0,95,1,4,3,HEALTHY
637,10,3,7,1,57,1,2,3,MAINTENANCE_REQUIRED
1339,22,11,12,1,69,0,1,1,REPLACE_SOON
631,4,0,2,0,214,1,4,3,HEALTHY
93,0,0,0,0,93,1,4,3,HEALTHY
200,7,0,2,0,189,0,3,3,HEALTHY
136,2,0,0,0,136,1,4,3,HEALTHY
383,6,2,3,0,31,1,3,3,HEALTHY
222,3,0,1,0,100,1,4,3,HEALTHY
292,1,0,0,0,292,1,4,3,HEALTHY
391,10,0,1,0,174,1,4,3,HEALTHY
320,5,0,2,0,30,1,4,3,HEALTHY
226,3,0,0,0,226,1,4,3,HEALTHY
1303,18,6,11,2,1,0,1,1,REPLACE_SOON
516,7,1,2,0,64,1,4,3,HEALTHY
156,3,1,0,0,156,1,4,3,HEALTHY
143,0,0,0,0,143,1,4,3,HEALTHY
459,8,1,3,0,153,1,3,3,HEALTHY
49,1,0,0,0,49,1,4,3,HEALTHY
175,2,1,1,0,96,0,3,3,HEALTHY
147,4,0,0,0,147,1,4,3,HEALTHY
1374,24,5,7,0,41,0,1,1,REPLACE_SOON
277,2,0,0,0,277,1,4,2,HEALTHY
293,4,0,1,0,130,1,4,3,HEALTHY
70,0,0,0,0,70,1,4,3,HEALTHY
826,8,1,4,1,110,0,2,3,MAINTENANCE_REQUIRED
118,2,0,0,0,118,1,4,3,HEALTHY
277,3,1,2,0,77,1,4,3,HEALTHY
970,16,4,4,1,11,0,1,1,REPLACE_SOON
78,0,0,0,0,78,1,4,3,HEALTHY
295,2,0,0,0,295,1,4,2,HEALTHY
513,8,1,3,0,498,0,2,3,MAINTENANCE_REQUIRED
98,2,0,0,0,98,1,4,3,HEALTHY
372,3,0,2,0,34,0,4,3,HEALTHY
183,3,0,1,0,59,1,4,3,HEALTHY
137,1,1,0,0,137,1,4,3,HEALTHY
177,2,0,0,0,177,1,4,3,HEALTHY
220,4,0,1,0,1,1,4,3,HEALTHY
252,5,2,2,0,252,1,3,2,HEALTHY
69,0,1,0,0,69,1,4,3,HEALTHY
82,1,0,0,0,82,1,4,3,HEALTHY
25,2,0,0,0,25,1,4,3,HEALTHY
545,8,1,2,0,64,1,4,3,HEALTHY
46,0,0,0,0,46,1,4,3,HEALTHY
199,7,0,0,0,199,1,4,3,HEALTHY
222,1,0,1,0,81,1,4,3,HEALTHY
429,5,2,2,0,31,0,3,3,HEALTHY
319,5,1,3,0,126,1,4,3,HEALTHY
292,4,1,3,1,178,1,3,3,HEALTHY
1287,24,4,6,0,54,0,1,3,MAINTENANCE_REQUIRED
16,0,0,0,0,16,1,4,3,HEALTHY
891,14,7,7,1,34,0,1,1,REPLACE_SOON
115,1,1,0,0,115,1,4,3,HEALTHY
556,8,0,2,0,9,0,3,3,HEALTHY
260,2,0,0,0,260,1,4,3,HEALTHY
377,5,0,0,0,377,1,3,2,HEALTHY
1939,20,9,13,1,31,0,1,1,REPLACE_SOON
1476,14,12,13,1,105,0,1,1,REPLACE_SOON
917,16,6,8,0,26,0,1,1,MAINTENANCE_REQUIRED
1114,19,8,9,3,15,0,1,1,REPLACE_SOON
980,13,2,4,0,7,1,3,3,HEALTHY
102,1,0,0,0,102,1,4,3,HEALTHY
824,14,5,5,2,176,0,1,1,REPLACE_SOON
57,2,1,0,0,57,1,4,3,HEALTHY
738,13,2,6,1,189,0,2,3,MAINTENANCE_REQUIRED
816,11,2,4,0,425,0,2,2,REPLACE_SOON
33,0,0,0,0,33,1,4,3,HEALTHY
283,4,0,0,0,283,1,4,2,HEALTHY
404,6,0,0,0,404,0,3,2,HEALTHY
113,3,1,0,0,113,0,3,3,HEALTHY
626,2,1,2,0,66,1,4,3,HEALTHY
646,8,0,1,0,43,0,3,3,HEALTHY
895,15,3,4,0,17,0,2,3,MAINTENANCE_REQUIRED
77,0,1,0,0,77,1,4,3,HEALTHY
155,3,0,2,0,40,1,4,3,HEALTHY
422,4,1,2,0,140,0,3,3,HEALTHY
363,10,0,2,0,44,1,4,3,HEALTHY
776,17,3,6,1,32,0,2,3,MAINTENANCE_REQUIRED
314,7,0,2,0,105,1,4,3,HEALTHY
37,2,0,0,0,37,1,4,3,HEALTHY
579,11,0,2,0,38,1,4,3,HEALTHY
411,11,1,2,0,183,1,3,3,HEALTHY
1109,17,6,8,0,36,0,1,1,REPLACE_SOON
377,6,0,3,0,95,1,4,3,HEALTHY
410,6,1,2,0,66,1,4,3,HEALTHY
290,1,1,0,0,290,1,3,2,MAINTENANCE_REQUIRED
424,7,0,2,0,121,0,3,3,HEALTHY
617,8,3,6,0,8,1,3,3,HEALTHY
476,3,0,4,0,326,0,3,3,HEALTHY
69,2,1,0,0,69,1,4,3,HEALTHY
119,1,0,0,0,119,1,4,3,HEALTHY
29,1,0,0,0,29,1,4,3,HEALTHY
396,6,1,3,0,63,0,3,3,HEALTHY
545,10,0,2,0,34,1,4,3,HEALTHY
815,14,4,5,0,43,0,2,3,MAINTENANCE_REQUIRED
1397,25,2,3,2,78,0,1,1,MAINTENANCE_REQUIRED
91,1,0,0,0,91,1,4,3,HEALTHY
954,14,3,4,1,199,1,2,3,MAINTENANCE_REQUIRED
371,5,0,1,0,29,1,4,3,HEALTHY
81,1,0,0,0,81,1,4,3,HEALTHY
175,1,1,6,0,102,1,4,3,HEALTHY
1053,22,7,10,0,263,0,1,1,REPLACE_SOON
1488,27,7,9,1,7,0,1,3,REPLACE_SOON
479,4,1,2,0,100,0,3,3,HEALTHY
823,10,3,5,0,116,0,2,3,MAINTENANCE_REQUIRED
15,3,0,0,0,15,1,4,3,HEALTHY
87,0,0,0,0,87,0,4,3,HEALTHY
62,0,0,0,0,62,1,4,3,HEALTHY
28,2,0,0,0,28,1,4,3,HEALTHY
266,2,1,2,0,37,1,4,3,HEALTHY
248,1,1,2,0,120,1,4,3,HEALTHY
1030,13,0,1,0,67,0,3,3,HEALTHY
295,3,0,2,0,198,1,4,3,HEALTHY
21,2,0,0,0,21,0,4,3,HEALTHY
855,13,3,4,0,80,1,3,3,HEALTHY
151,2,0,1,0,2,0,4,3,HEALTHY
25,2,1,0,0,25,1,4,3,HEALTHY
240,6,0,1,0,192,1,4,3,HEALTHY
1201,10,5,7,2,6,0,1,1,REPLACE_SOON
544,5,0,0,0,544,1,3,2,HEALTHY
165,0,0,1,0,13,1,4,3,HEALTHY
1000,24,4,7,0,60,0,2,3,MAINTENANCE_REQUIRED
279,4,1,1,0,60,0,3,3,HEALTHY
16,0,1,0,0,16,1,4,3,HEALTHY
858,12,4,5,0,2,0,2,3,MAINTENANCE_REQUIRED
94,0,1,0,0,94,1,4,3,HEALTHY
75,0,0,0,0,75,1,4,3,HEALTHY
289,4,0,0,0,289,1,4,2,HEALTHY
582,8,1,2,0,2,1,4,3,HEALTHY
802,11,4,6,1,6,0,1,1,MAINTENANCE_REQUIRED
478,8,0,2,0,66,1,4,3,HEALTHY
238,4,1,3,0,191,1,4,3,HEALTHY
553,14,2,3,0,33,1,3,3,HEALTHY
231,3,1,1,0,172,1,4,3,HEALTHY
893,16,6,6,0,483,0,1,2,REPLACE_SOON
435,9,0,1,0,48,1,4,3,HEALTHY
961,14,3,4,0,194,1,2,3,MAINTENANCE_REQUIRED
998,17,6,8,1,181,0,1,1,REPLACE_SOON
443,11,1,2,0,189,0,3,3,HEALTHY
158,0,0,0,0,158,0,3,3,HEALTHY
294,4,1,1,0,172,0,3,3,HEALTHY
182,6,0,1,0,70,1,4,3,HEALTHY
80,1,0,0,0,80,1,4,3,HEALTHY
715,11,4,7,0,55,1,2,3,HEALTHY
925,21,8,9,1,18,0,1,1,REPLACE_SOON
84,0,1,0,0,84,1,4,3,HEALTHY
2500,38,15,18,6,192,0,1,1,REPLACE_SOON
1169,20,4,6,2,82,0,1,1,REPLACE_SOON
117,0,0,0,0,117,1,4,3,HEALTHY
493,8,3,6,0,228,1,2,3,MAINTENANCE_REQUIRED
135,3,0,0,0,135,1,4,3,HEALTHY
970,12,5,6,0,208,0,1,1,MAINTENANCE_REQUIRED
153,2,0,1,0,30,1,4,3,HEALTHY
268,2,1,3,0,7,1,4,3,HEALTHY
44,0,0,0,0,44,1,4,3,HEALTHY
77,0,0,0,0,77,1,4,3,HEALTHY
258,2,1,2,0,11,1,4,3,HEALTHY
626,9,2,5,1,423,0,1,1,MAINTENANCE_REQUIRED
108,1,1,0,0,108,1,4,3,HEALTHY
328,3,2,5,0,19,1,4,3,HEALTHY
144,1,0,0,0,144,1,4,3,HEALTHY
225,2,1,1,0,135,0,3,3,HEALTHY
1273,30,5,7,1,187,0,1,3,REPLACE_SOON
890,9,3,3,0,165,1,2,3,MAINTENANCE_REQUIRED
26,0,0,0,0,26,1,4,3,HEALTHY
57,1,0,0,0,57,1,4,3,HEALTHY
938,14,5,7,1,62,0,1,1,MAINTENANCE_REQUIRED
166,1,0,0,0,166,1,4,3,HEALTHY
523,14,2,2,0,56,1,3,3,HEALTHY
581,10,0,2,0,8,1,4,3,HEALTHY
219,4,1,3,0,5,1,4,3,HEALTHY
447,5,0,1,1,15,1,4,3,HEALTHY
329,7,1,1,0,232,1,3,3,HEALTHY
126,2,1,0,0,126,1,4,3,HEALTHY
200,1,0,1,0,65,1,4,3,HEALTHY
107,0,0,0,0,107,1,4,3,HEALTHY
123,0,0,0,0,123,0,3,3,HEALTHY
214,3,1,0,0,214,1,4,3,HEALTHY
1263,29,7,9,0,182,0,1,1,REPLACE_SOON
122,2,0,0,0,122,1,4,3,HEALTHY
1541,30,7,10,0,23,0,1,1,REPLACE_SOON
496,6,1,1,0,45,1,4,3,HEALTHY
1107,22,7,11,1,51,0,1,1,REPLACE_SOON
436,2,1,1,0,144,1,4,3,HEALTHY
210,2,1,2,0,5,1,4,3,HEALTHY
567,9,0,2,0,82,0,3,3,HEALTHY
441,7,1,1,0,27,1,4,3,HEALTHY
257,6,0,0,0,257,1,4,2,HEALTHY
157,3,1,1,0,157,1,4,3,HEALTHY
272,4,1,0,0,272,1,3,2,HEALTHY
503,4,1,6,1,399,1,2,3,MAINTENANCE_REQUIRED
99,0,0,0,0,99,1,4,3,HEALTHY
201,5,0,2,0,75,1,4,3,HEALTHY
596,11,0,2,0,146,0,3,3,HEALTHY
287,5,0,0,0,287,1,4,3,HEALTHY
1121,16,14,15,0,195,0,1,1,REPLACE_SOON
444,5,0,4,0,172,0,3,3,HEALTHY
451,5,1,0,1,451,1,2,2,MAINTENANCE_REQUIRED
735,10,1,4,1,398,0,2,3,MAINTENANCE_REQUIRED
304,6,0,3,0,250,1,4,3,HEALTHY
210,4,1,2,0,63,1,4,3,HEALTHY
425,3,2,4,0,47,0,3,3,HEALTHY
754,20,1,2,0,32,0,3,3,HEALTHY
310,3,0,2,0,122,1,4,3,HEALTHY
233,2,1,2,1,22,1,3,3,HEALTHY
312,7,1,1,0,312,1,3,2,HEALTHY
18,2,0,0,0,18,1,4,3,HEALTHY
69,1,0,0,0,69,1,4,3,HEALTHY
695,13,0,3,0,124,1,4,3,HEALTHY
280,8,0,0,0,280,1,4,2,HEALTHY
449,6,2,4,0,25,1,3,3,HEALTHY
861,16,1,1,0,16,1,3,3,HEALTHY
384,8,0,2,0,384,0,3,3,MAINTENANCE_REQUIRED
25,2,0,0,0,25,1,4,3,HEALTHY
268,3,1,1,0,268,1,3,3,HEALTHY
910,21,4,4,0,28,0,2,3,MAINTENANCE_REQUIRED
379,7,1,1,0,49,1,4,3,HEALTHY
101,1,1,0,0,101,1,4,3,HEALTHY
961,19,5,7,0,74,1,2,3,MAINTENANCE_REQUIRED
771,11,2,6,0,2,0,2,3,HEALTHY
56,2,1,0,0,56,1,4,3,HEALTHY
167,2,0,0,0,167,1,4,3,HEALTHY
329,7,1,1,1,27,1,3,3,HEALTHY
143,1,0,0,0,143,1,4,3,HEALTHY
91,1,0,0,0,91,1,4,3,HEALTHY
116,1,0,0,1,116,1,4,3,HEALTHY
55,1,1,0,0,55,1,4,3,HEALTHY
715,9,1,0,0,715,1,2,2,MAINTENANCE_REQUIRED
94,1,1,0,0,94,1,4,3,HEALTHY
589,13,2,5,0,140,0,2,3,MAINTENANCE_REQUIRED
77,1,0,0,0,77,1,4,3,HEALTHY
18,1,0,0,0,18,1,4,3,HEALTHY
150,0,0,0,0,150,0,3,3,HEALTHY
205,2,0,2,0,29,1,4,3,HEALTHY
354,6,1,3,0,209,1,3,3,HEALTHY
797,17,3,6,0,108,0,2,3,MAINTENANCE_REQUIRED
416,12,0,3,0,66,0,3,3,HEALTHY
15,0,0,0,0,15,1,4,3,HEALTHY
876,17,1,2,0,81,0,3,3,HEALTHY
192,2,1,3,0,11,1,4,3,HEALTHY
234,2,0,1,0,44,1,4,3,HEALTHY
782,15,0,3,0,40,0,3,3,HEALTHY
123,6,1,0,0,123,1,4,3,HEALTHY
36,2,0,0,0,36,1,4,3,HEALTHY
85,0,1,0,0,85,1,4,3,HEALTHY
234,3,2,3,0,100,1,3,3,HEALTHY
410,8,0,0,0,410,0,3,2,HEALTHY
119,1,0,0,1,119,1,4,3,HEALTHY
414,9,0,1,0,20,0,4,3,HEALTHY
405,6,1,3,0,158,1,4,3,HEALTHY
927,16,7,12,0,145,0,1,1,REPLACE_SOON
201,5,0,2,0,201,1,4,3,HEALTHY
135,4,0,0,0,135,1,4,3,HEALTHY
514,6,0,1,0,64,1,4,3,HEALTHY
425,7,0,4,0,66,0,3,3,HEALTHY
356,3,1,2,1,15,1,3,3,HEALTHY
512,12,0,3,0,48,1,4,3,HEALTHY
278,2,0,1,0,15,1,4,3,HEALTHY
1397,26,4,6,0,99,0,1,3,MAINTENANCE_REQUIRED
18,0,0,0,0,18,1,4,3,HEALTHY
107,1,0,0,0,107,1,4,3,HEALTHY
108,0,0,0,0,108,1,4,3,HEALTHY
416,5,1,1,1,184,1,3,3,HEALTHY
1046,15,5,7,3,14,0,1,3,MAINTENANCE_REQUIRED
75,2,0,0,0,75,1,4,3,HEALTHY
303,9,0,0,0,303,0,3,2,HEALTHY
978,14,6,7,0,255,0,1,3,REPLACE_SOON
191,1,0,1,0,40,1,4,3,HEALTHY
620,12,3,5,0,35,1,3,3,HEALTHY
763,14,0,4,0,216,0,3,3,MAINTENANCE_REQUIRED
838,8,10,11,0,405,0,1,1,REPLACE_SOON
354,7,0,2,0,70,1,4,3,HEALTHY
40,0,0,0,0,40,1,4,3,HEALTHY
1058,13,5,5,0,24,0,1,1,MAINTENANCE_REQUIRED
87,2,0,0,0,87,1,4,3,HEALTHY
1120,14,7,9,2,81,0,1,1,REPLACE_SOON
475,10,0,3,1,26,1,4,3,HEALTHY
503,4,2,2,0,4,1,3,3,HEALTHY
1006,17,4,4,0,86,0,2,3,MAINTENANCE_REQUIRED
626,12,1,5,0,21,1,4,3,HEALTHY
793,13,1,7,1,10,0,2,3,MAINTENANCE_REQUIRED
544,6,0,3,0,308,0,3,3,MAINTENANCE_REQUIRED
367,9,1,2,0,105,1,4,3,HEALTHY
821,16,5,6,0,37,1,2,3,MAINTENANCE_REQUIRED
1235,18,5,5,0,23,0,1,1,MAINTENANCE_REQUIRED
316,7,1,2,0,230,1,3,3,HEALTHY
627,15,0,2,0,120,0,3,3,HEALTHY
536,6,0,1,0,55,0,3,3,HEALTHY
1040,12,4,6,0,28,0,2,3,MAINTENANCE_REQUIRED
770,9,1,4,0,65,0,3,3,MAINTENANCE_REQUIRED
53,0,0,0,0,53,1,4,3,HEALTHY
69,1,0,0,0,69,1,4,3,HEALTHY
1141,23,3,4,1,135,0,1,1,MAINTENANCE_REQUIRED
185,3,0,1,0,185,1,4,3,HEALTHY
740,8,2,4,1,36,0,2,3,MAINTENANCE_REQUIRED
262,0,1,0,0,262,1,3,2,HEALTHY
1261,18,5,7,0,293,0,1,1,REPLACE_SOON
576,10,0,4,0,195,0,3,3,HEALTHY
69,1,0,0,0,69,1,4,3,HEALTHY
388,6,1,2,1,20,1,3,3,HEALTHY
231,5,0,0,0,231,1,4,3,HEALTHY
547,11,1,2,1,138,1,3,3,HEALTHY
128,1,0,0,0,128,1,4,3,HEALTHY
180,2,1,2,0,0,1,4,3,HEALTHY
71,0,0,0,0,71,1,4,3,HEALTHY
65,2,0,0,0,65,1,4,3,HEALTHY
445,9,2,2,0,53,1,3,3,HEALTHY
170,2,0,1,0,10,1,4,3,HEALTHY
598,11,2,5,0,11,0,3,3,HEALTHY
434,8,1,2,0,140,0,3,3,MAINTENANCE_REQUIRED
340,5,0,2,0,92,1,4,3,HEALTHY
980,18,6,10,1,28,0,1,3,REPLACE_SOON
1190,20,3,4,1,192,0,1,1,MAINTENANCE_REQUIRED
316,0,0,0,0,316,1,4,3,HEALTHY
1523,24,5,8,0,14,0,1,3,MAINTENANCE_REQUIRED
49,1,1,0,0,49,1,4,3,HEALTHY
933,17,3,4,1,21,0,2,3,MAINTENANCE_REQUIRED
323,2,0,1,0,14,1,4,3,HEALTHY
1546,25,10,15,3,53,0,1,3,REPLACE_SOON
231,8,0,0,0,231,1,4,3,HEALTHY
533,2,0,3,0,105,1,4,3,HEALTHY
111,1,0,0,0,111,1,4,3,HEALTHY
72,1,1,0,0,72,1,4,3,HEALTHY
69,0,0,0,0,69,1,4,3,HEALTHY
165,1,0,1,0,32,1,4,3,HEALTHY
705,14,3,7,0,83,1,3,3,HEALTHY
1539,21,8,8,1,8,0,1,1,REPLACE_SOON
552,14,0,1,0,49,0,3,3,HEALTHY
1281,28,4,5,1,60,0,1,1,MAINTENANCE_REQUIRED
453,6,0,3,0,30,1,4,3,HEALTHY
572,8,1,5,0,94,0,3,3,HEALTHY
489,4,0,2,0,16,1,4,3,HEALTHY
488,7,0,2,0,302,1,3,2,HEALTHY
589,9,0,3,0,1,0,3,3,HEALTHY
599,9,0,2,0,31,1,4,3,HEALTHY
976,14,10,12,2,41,0,1,3,REPLACE_SOON
57,1,0,0,0,57,1,4,3,HEALTHY
710,6,0,5,0,26,0,3,3,HEALTHY
452,10,0,1,0,116,0,3,3,HEALTHY
339,4,2,3,0,2,0,3,3,HEALTHY
692,6,3,10,1,52,0,2,3,MAINTENANCE_REQUIRED
547,13,0,4,0,179,0,3,3,HEALTHY
169,4,0,0,0,169,1,4,3,HEALTHY
774,15,0,2,0,169,1,4,3,HEALTHY
143,0,0,0,0,143,1,4,3,HEALTHY
153,2,0,1,0,6,1,4,3,HEALTHY
367,5,1,2,0,1,0,3,3,HEALTHY
73,0,1,0,0,73,1,4,3,HEALTHY
386,3,1,5,0,151,0,3,3,HEALTHY
730,16,0,1,0,9,0,3,3,HEALTHY
645,10,0,4,0,23,1,4,3,HEALTHY
610,7,2,2,0,54,1,3,3,HEALTHY
181,4,0,0,1,181,1,3,3,HEALTHY
986,14,1,1,0,88,0,2,3,MAINTENANCE_REQUIRED
102,0,0,0,0,102,1,4,3,HEALTHY
1375,16,6,9,0,18,0,1,3,REPLACE_SOON
626,8,1,2,0,17,0,3,3,HEALTHY
152,2,1,2,0,24,1,4,3,HEALTHY
212,1,0,1,0,212,1,4,3,HEALTHY
322,6,0,1,0,91,1,4,3,HEALTHY
121,2,0,0,0,121,0,3,3,HEALTHY
571,9,1,5,0,139,1,3,3,HEALTHY
269,6,0,1,0,62,1,4,3,HEALTHY
712,7,1,5,0,84,0,3,3,HEALTHY
511,9,0,1,0,141,0,3,3,HEALTHY
689,10,2,3,0,23,1,3,3,HEALTHY
1451,26,11,13,6,230,0,1,1,REPLACE_SOON
1079,24,10,12,0,256,0,1,1,REPLACE_SOON
452,6,1,3,0,81,1,4,3,HEALTHY
487,6,1,2,0,94,1,4,3,HEALTHY
460,7,1,2,0,225,1,3,3,HEALTHY
381,3,1,1,0,274,1,3,2,HEALTHY
1079,17,2,6,0,121,0,2,3,MAINTENANCE_REQUIRED
118,1,0,0,0,118,1,4,3,HEALTHY
564,9,1,4,0,23,1,4,3,HEALTHY
555,9,0,1,0,171,0,3,3,HEALTHY
157,2,0,2,0,157,1,4,3,HEALTHY
461,10,0,2,0,271,1,4,3,HEALTHY
830,14,10,13,1,28,0,1,1,MAINTENANCE_REQUIRED
1294,21,6,8,1,22,0,1,3,REPLACE_SOON
290,5,1,2,0,11,0,3,3,HEALTHY
508,11,2,4,0,127,1,3,3,HEALTHY
1384,20,5,9,0,233,0,1,3,REPLACE_SOON
104,2,0,0,0,104,1,4,3,HEALTHY
402,8,0,1,0,59,0,3,3,HEALTHY
288,4,0,0,0,288,1,4,3,HEALTHY
814,6,1,2,0,28,0,3,3,MAINTENANCE_REQUIRED
97,2,0,0,0,97,0,4,3,HEALTHY
107,1,0,0,0,107,1,4,3,HEALTHY
469,9,1,3,0,276,0,2,2,MAINTENANCE_REQUIRED
673,13,0,3,1,57,1,3,3,HEALTHY
118,0,0,0,0,118,1,4,3,HEALTHY
430,9,1,0,0,430,0,2,2,MAINTENANCE_REQUIRED
380,3,0,1,0,17,0,4,3,HEALTHY
2500,42,9,15,2,448,0,1,2,REPLACE_SOON
108,2,0,0,0,108,1,4,3,HEALTHY
1136,19,4,7,0,1,0,2,3,MAINTENANCE_REQUIRED
369,4,1,3,0,14,1,4,3,HEALTHY
819,11,5,6,0,87,0,1,3,REPLACE_SOON
223,4,1,1,0,45,1,4,3,HEALTHY
90,1,0,0,0,90,1,4,3,HEALTHY
979,24,7,7,0,247,0,1,1,REPLACE_SOON
310,4,0,1,0,76,1,4,3,HEALTHY
515,9,1,3,0,14,1,4,3,HEALTHY
1061,17,4,5,1,6,0,1,1,MAINTENANCE_REQUIRED
145,0,0,0,0,145,1,4,3,HEALTHY
458,6,0,1,1,270,0,2,2,MAINTENANCE_REQUIRED
577,8,0,4,0,9,0,3,3,HEALTHY
164,1,1,2,0,37,1,4,3,HEALTHY
944,12,2,7,3,24,1,2,3,MAINTENANCE_REQUIRED
2500,41,8,16,3,16,0,1,3,REPLACE_SOON
1015,17,5,9,0,77,0,1,1,MAINTENANCE_REQUIRED
107,0,1,0,0,107,1,4,3,HEALTHY
89,2,0,0,0,89,1,4,3,HEALTHY
278,4,0,1,0,248,1,4,3,HEALTHY
552,5,2,2,0,33,0,3,3,HEALTHY
1360,21,8,11,1,99,0,1,1,REPLACE_SOON
1131,20,9,11,1,24,0,1,1,MAINTENANCE_REQUIRED
511,8,1,2,0,70,0,3,3,HEALTHY
227,5,1,2,0,188,1,4,3,HEALTHY
284,3,1,2,0,35,1,4,3,HEALTHY
1543,20,8,10,0,83,0,1,3,REPLACE_SOON
475,9,3,3,0,76,1,3,3,HEALTHY
138,1,0,0,0,138,1,4,3,HEALTHY
1159,13,4,7,0,49,0,2,3,MAINTENANCE_REQUIRED
121,4,0,0,0,121,1,4,3,HEALTHY
619,12,2,7,0,39,1,3,3,HEALTHY
545,8,0,2,0,138,1,4,3,HEALTHY
653,10,2,4,0,68,1,3,3,HEALTHY
1003,16,9,10,1,118,0,1,3,REPLACE_SOON
47,0,0,0,0,47,1,4,3,HEALTHY
38,0,0,0,0,38,0,4,3,HEALTHY
227,0,1,1,0,112,1,4,3,HEALTHY
1502,29,4,8,0,33,0,1,3,MAINTENANCE_REQUIRED
245,4,0,0,0,245,1,4,3,HEALTHY
155,2,0,0,0,155,1,4,3,HEALTHY
573,8,1,2,0,73,0,3,3,HEALTHY
24,1,0,0,0,24,1,4,3,HEALTHY
125,2,0,0,0,125,1,4,3,HEALTHY
283,5,0,1,0,103,1,4,3,HEALTHY
72,1,1,0,0,72,1,4,3,HEALTHY
121,1,0,0,0,121,1,4,3,HEALTHY
165,2,0,1,0,165,1,4,3,HEALTHY
581,9,0,3,0,96,0,3,3,HEALTHY
167,2,0,1,0,88,1,4,3,HEALTHY
24,0,0,0,0,24,1,4,3,HEALTHY
215,4,1,0,0,215,1,4,3,HEALTHY
624,14,3,6,0,119,0,2,3,MAINTENANCE_REQUIRED
902,19,8,11,0,48,0,1,1,REPLACE_SOON
1263,29,5,8,0,124,0,1,3,MAINTENANCE_REQUIRED
263,2,0,4,0,73,1,4,3,HEALTHY
377,4,1,1,1,36,0,2,3,MAINTENANCE_REQUIRED
588,15,2,4,0,9,1,3,3,HEALTHY
442,9,0,2,0,122,1,4,3,HEALTHY
19,1,0,0,0,19,1,4,3,HEALTHY
38,2,1,0,0,38,1,4,3,HEALTHY
16,2,1,0,0,16,1,4,3,HEALTHY
1550,19,8,13,1,69,0,1,3,REPLACE_SOON
792,13,1,4,0,288,0,2,2,MAINTENANCE_REQUIRED
280,5,0,1,1,194,1,3,3,HEALTHY
261,6,1,0,0,261,1,3,3,HEALTHY
864,8,3,5,0,83,1,3,3,HEALTHY
1858,28,11,13,2,59,0,1,3,REPLACE_SOON
137,1,0,0,0,137,1,4,3,HEALTHY
15,2,0,0,0,15,1,4,3,HEALTHY
864,12,6,7,0,29,0,1,1,REPLACE_SOON
323,4,1,2,0,88,1,4,3,HEALTHY
715,7,0,3,1,240,0,2,3,MAINTENANCE_REQUIRED
190,5,0,0,0,190,1,4,3,HEALTHY
38,3,0,0,0,38,1,4,3,HEALTHY
771,8,2,4,0,51,0,2,3,MAINTENANCE_REQUIRED
353,4,0,1,0,353,0,3,2,MAINTENANCE_REQUIRED
110,1,1,0,0,110,1,4,3,HEALTHY
90,0,0,0,0,90,1,4,3,HEALTHY
155,2,0,0,0,155,0,3,3,HEALTHY
1065,15,3,5,0,184,0,2,3,MAINTENANCE_REQUIRED
78,2,1,0,0,78,0,3,3,HEALTHY
229,5,1,0,0,229,1,3,3,HEALTHY
577,6,0,1,0,102,0,3,3,HEALTHY
15,1,0,0,0,15,1,4,3,HEALTHY
60,1,0,0,0,60,1,4,3,HEALTHY
1021,23,6,7,0,61,0,1,1,REPLACE_SOON
699,10,1,2,0,53,1,4,3,HEALTHY
165,3,0,0,0,165,1,4,3,HEALTHY
21,0,0,0,0,21,1,4,3,HEALTHY
1107,16,4,6,0,127,0,1,3,MAINTENANCE_REQUIRED
29,0,0,0,0,29,0,4,3,HEALTHY
270,2,0,1,0,39,1,4,3,HEALTHY
209,3,0,1,0,139,1,4,3,HEALTHY
683,16,2,4,0,89,0,2,3,MAINTENANCE_REQUIRED
579,8,0,4,0,69,1,4,3,HEALTHY
174,4,1,2,0,24,1,4,3,HEALTHY
195,1,0,2,0,85,1,4,3,HEALTHY
99,1,0,0,0,99,1,4,3,HEALTHY
548,16,0,2,0,131,0,3,3,HEALTHY
284,4,0,1,0,9,1,4,3,HEALTHY
830,6,4,4,2,34,0,1,1,REPLACE_SOON
93,1,1,0,0,93,1,4,3,HEALTHY
685,9,2,4,1,271,1,2,2,MAINTENANCE_REQUIRED
460,6,0,1,0,22,0,3,3,HEALTHY
597,11,2,5,0,194,1,3,3,HEALTHY
264,7,0,0,0,264,1,4,3,HEALTHY
33,4,0,0,0,33,1,4,3,HEALTHY
